T0_C,p0_MPa,dPt_MPa,dT_C,ramp_h,inject_h,Pt_recover_h,T_recover_h,SH_MPa,cement_E_GPa,cement_alpha_uK,cement_kT,cement_rhoCp_MJ,cement_ft_MPa,interface_ft_MPa,cement_thickness_mm,rock_E_GPa,rock_alpha_uK,rock_kT,tubing_od_mm,ann_rhoCp_MJm3K,h_ta_Wm2K,h_ac_Wm2K,LambdaT_MPaK,chiP,tau_control_h,PA0_ratio,Pset_ratio,design_id,sample_region,Sh_MPa,observe_h
98.64762145410359,12.602028608255285,8.099202116767142,47.89092049490766,0.38232315743766554,45.53958140468998,0.14711373466683608,76.63144199661252,36.29952555585017,13.954925339470556,12.53321101936353,1.5963733116865815,1.5153941468167187,5.840848720600166,3.8350503974628323,34.66831225291912,27.77668170255181,7.512085449272149,1.7771593779099155,90.43847372322352,1.5092918319339341,21.02024773791285,101.51290122014126,0.09455871419817499,0.1351340298328277,12682.684531942456,0.8129244913984659,0.5892180316397359,23,global,21.638905507786852,133.66573970079438
69.97473415730046,18.466533520155036,8.625728621979604,41.68830709728442,0.7890602281465465,72.62636861770197,2.0058300139013947,29.994087404797746,21.342574121981364,17.93535899845623,8.30624363384595,1.7549829800337748,1.9170522460409885,4.579474037617979,3.1770700736107633,23.106441064124173,44.58169413136451,12.990745727761196,2.395656681985666,125.49180383135408,3.0004280934103535,81.50039789794101,284.00754026784307,0.08766527279473842,0.032157485033050985,0.8561879958734919,0.587558604258329,0.5766500515354891,24,global,18.877110669202573,107.11956913321939
63.12528840337358,19.85240308510951,4.458777096923577,42.32339693762806,1.4529725628445689,41.037410819348295,0.2609334792481378,12.159106796354573,12.777499361961144,19.118281364518882,11.13666620666508,2.0956768157563017,1.5750564475102606,7.609828366945129,2.614589125187816,23.200206309945823,42.13205829310603,9.992429099249206,2.1384565890894667,120.78609955554046,1.415424500311448,46.4318478647308,132.08733072458668,0.014107667478262753,0.12905615667877718,0.21683014683826346,0.30569724755096783,0.7610195916091774,25,global,8.93968838729148,65.0374108193483
85.19353698066882,18.209989270959195,9.670120914303546,59.40689291497837,5.796984358539321,90.09886812111516,3.093240342888047,65.73321647296707,30.081939120178365,15.874196494383105,11.632826636826076,1.687727096706205,1.861076793531889,3.8121638721016398,2.323772331708282,38.57515291964435,39.066010002635686,11.217873588498286,2.521265880099387,82.39819560994539,1.5214957384868601,149.15300457674508,105.8074558798385,0.02780219600063239,0.32071269700151894,29.310240042531944,0.9865955277134917,1.200578048070373,26,global,17.421212946382823,165.6920670650273
53.69307427377714,14.861418323734247,3.761070226354742,39.23650191480536,6.061739935388271,39.0567932999335,0.2722324920885392,53.5807204543257,27.253255054898354,16.868936771212567,8.041795010309748,2.1859531818200963,2.443059406172713,2.582500361444802,3.205650989561036,29.211358836732423,36.39080724302847,8.61158036682415,2.986663671016781,89.35557458921748,1.2702865286228038,25.21711682628129,30.142924036547758,0.004920956476869837,0.26386712274006935,10334.978754981015,0.8317720699359095,0.4743696070962916,27,global,26.960668205330933,100.67462182240806
72.1650666999605,9.546951891363584,10.216221178063885,45.92326702971797,5.5769945430052354,116.28624488194271,0.248031583758206,69.70286707073173,36.21934010997224,12.308252703279297,13.478116303614042,1.22549387890083,1.6580599918579255,6.472838117558707,2.903167018592235,21.369785702262263,26.05512418214261,12.834719010592245,1.537953145521462,76.9852177238204,3.6826282243381323,438.1027705002213,225.00345980105055,0.07272821421007855,0.2763521424880102,0.2597965712762548,0.28034882542542366,0.2775944459604747,28,global,27.077001650713026,196.4445420132842
52.71032734055573,16.336811121361205,5.283090475693065,67.71032734055572,0.30264102612658567,26.25752355162902,0.5473500025255661,17.503545987220548,36.43877671581022,21.74585874834105,11.617203027295766,1.9638031470454704,1.9594311758688565,5.0207165664488,2.182633131787815,23.427776478546377,29.54648425781305,10.77180442372066,3.3634535046278793,103.04589022898747,1.3836489253241855,104.0150687701664,65.8796379728651,0.03720608218728818,0.10933368390247297,0.229911548248783,1.0498167307507755,0.7159004738710151,29,global,22.651715207580853,50.25752355162902
85.4704791224511,8.933373331062658,5.9535877757139435,67.27000858150595,6.0997036922940495,13.005548867436088,5.4607385577356595,13.361129594283856,34.45582857627194,13.368036878872575,7.671385233936153,1.059538454766008,1.6981239480683938,3.247801778962737,3.0058509878108737,19.344467799110497,18.964034821673458,12.921929703527434,2.29192305569408,112.94924868673462,2.270574625261851,106.88972489141791,25.34973394399742,0.04157736092930544,0.14190338456375612,0.8869137113596084,0.8015566890370174,1.2090508915902551,30,global,19.126655980084735,37.00554886743609
63.872254834659174,16.7862003468631,8.77704643013886,35.10767327075714,3.189336595006955,105.56492451554702,2.79725271839199,81.93287799461685,30.96219134315348,6.365569268358269,7.9684026259910725,0.8841382853198836,1.4968645151859876,2.5182778937917845,2.8393786031021895,28.960599284421626,7.9400043165659095,7.74801011231425,3.617013649173703,104.44270148009181,3.416613518680329,128.2881802927799,33.068795755889184,0.07310436016127193,0.08449383435564746,13747.96023476645,0.8477736975536767,1.14257640697032,31,global,24.155402952295756,199.7877342093564
91.18456552623869,17.642388574555667,8.616335814017773,26.390038520215693,1.544408765208951,13.118466781943944,2.026336527763582,193.86967535261255,15.390142590367256,14.554391938727342,8.128762692226182,1.7314514195743151,1.7950429176877554,4.964821001077235,3.7411926728598592,37.364918440426685,18.75718906462889,6.389360525619333,2.078491432090538,103.67928353976983,2.6077732253093746,29.051010627864464,26.015725204553863,0.08942865748488193,0.24812791453860333,0.3928177596619091,0.8400333782496836,0.5558265443238375,32,global,14.627699317831745,236.06859343744836
45.25032402679619,15.244103805374246,7.776115986824091,25.65579620554468,0.32257065446438876,48.90948639449627,0.9059820550150086,165.33900946339193,43.40574415595143,12.14699399852601,7.236344899949632,0.8689498590121171,1.8952495302506334,6.602902960387009,3.203516806880571,23.931725598341078,31.361370279728565,7.084264475555337,3.870903128368947,101.9407504029522,4.096483116019323,69.9750283556175,70.73654123260526,0.0605245496048821,0.10189098295635649,36.4701539047799,0.6556695035156053,1.0228267162552351,33,global,40.86580037323713,239.04934727739698
62.470540044150475,16.557349870509125,3.4775452668586064,29.85184769459101,1.4694190676931274,28.149205783043158,2.1036755075669347,21.62594772687495,9.506809511459355,23.411898388686645,12.493091966208183,1.3100809741330255,2.086541281665731,6.17374566845104,1.839927608109961,18.94310439003249,34.85556410067269,8.699435524616485,2.5755492329889256,79.93866779808765,1.7156060382439073,339.25273438974216,457.2225129788309,0.07283006534032314,0.006348236509036247,1398.421525052329,0.4355929051579325,0.29323636568962386,34,global,7.987883752301941,53.019045668949346
62.37186626361979,12.188968780284464,11.562185946956541,41.036929596031214,2.2527480340774253,25.471991785525564,1.7107911570014136,43.688229543001306,42.87504398018937,8.420467975221726,13.399783116060338,0.8596475803097305,2.484997653834256,6.305045038653873,3.4160961636854257,22.880007380677654,28.26179511100369,12.673537788309872,3.489512178025797,87.69785165250771,1.809770800323419,21.087164659809186,98.37028228099922,0.03582329139921236,0.0046606419020119106,1.4811538923956054,0.8606693743479676,0.9628378256415997,35,global,42.06073622704296,75.71345575997707
77.01431605790091,14.920883503865426,5.740957666573912,41.89629293177936,2.117881848483129,33.90581199878314,0.4173997514870231,60.37913461272866,27.848974188400877,8.385048967314168,10.104288124278618,0.5668576619376435,1.920561722750513,6.5520414867106,3.2489758610874198,19.559804184686495,41.66784709657255,10.807824986295348,2.16435872003476,92.33660334096324,2.840244941286363,37.18095383393739,28.618002512833684,0.03192988743472705,0.1423295468060371,16325.515644050456,0.5923395779857001,1.2480716889426309,36,global,18.46118952890225,103.3418168034211
96.820775702415,9.714238673025498,4.21351622425035,57.01575185629266,2.926802603006302,76.44510207625804,8.805622080623698,145.05131256696515,14.062694670583348,18.15696471259465,8.470571151311711,1.0183577497388008,2.4284739157041573,3.610741707015635,1.640393274567572,23.319786104920546,11.385474074244849,7.835665996686284,3.47102819254195,127.43511696857294,2.0182587000197856,63.170753010321604,252.44748135138454,0.08437350072471926,0.0011865733817096305,3.2577147105367663,1.0015187017478098,1.223688360044755,37,global,11.697997248396518,243.25411152826797
75.52654637528595,12.853517454239665,2.274738831364201,83.91164255571721,0.3931922185971764,174.42278434619433,0.7928621434906064,12.34416549562204,27.328724028039293,8.576595993716673,8.489572987803498,1.9959692506550086,1.7572616091583753,5.508776246060828,1.224335744093391,37.291078893157945,12.738059518864091,8.312892240831248,3.458901610917465,117.6337333365525,2.2305708115237954,32.45377777150299,554.4046559201695,0.04491088002803688,0.00015243159806269173,19.415902005937355,1.0417911359802365,1.0571936683077396,38,global,25.622105114142993,198.42278434619433
63.51294976140474,12.608278846666009,6.191553024530704,28.67104101559704,2.9375436041373555,56.14969088407931,1.291744586704522,66.51485166122613,39.48484955577879,6.752323225338558,12.892701288513832,2.0087088994444957,1.9668998488299052,5.303762848338324,2.6331783257982035,49.74109349961164,43.404585789126564,6.6494252496208635,2.7391504775888604,135.07461425911706,1.2179281502739454,234.03705804891916,36.750455025293654,0.058019968158147854,0.3192631047153623,19463.54778541885,0.4019063513306363,1.2466385969679894,39,global,30.644536299451,132.64177029448936
53.40521998762421,16.528819149465463,10.732846886236928,68.4052199876242,0.3708708491020346,34.0530234294581,0.8851548539048327,13.709532940551057,34.10630571451773,12.019078065492213,13.16003764993404,2.19600751378349,1.698870969993096,7.196427695371805,2.0393107483371624,19.364301140429433,21.643734419056837,9.976367709103526,1.9157865660346451,130.07711422308162,1.4695222203680047,20.21096645580088,67.9812008104148,0.03074322059544314,0.16020950329193065,0.1951935543939371,0.7537830305792037,1.0195306022749155,40,global,34.00782390361319,58.0530234294581
45.0800024602791,19.192871125908677,6.865381262738658,60.0800024602791,2.424604376801026,27.69813542399556,0.4214626966131956,110.3366462937431,8.01567116098724,11.826107445244482,8.38609638736888,1.4759297292320213,2.2697891620510164,6.156321367429083,3.039469070540302,38.261392666856835,30.572608217859347,6.525443134884935,3.6690739421399887,84.98989845405458,2.15299554488945,470.2499286726977,459.8659525899058,0.003201881863769038,0.24140565649364767,660.3625292656878,0.8294100370311619,0.38899741033489044,41,global,4.899869483758188,154.58527866180012
86.07578079380438,9.043005081545848,5.362341198382712,37.89492644735898,0.29891935627334293,107.32598133443615,11.857039656058888,22.330844823324526,34.41062682559378,23.697323025820936,7.971057863878434,0.7481956549977862,1.4873450757470223,5.440278171353375,2.7131506193211354,44.479539785381775,43.06904888522561,6.727533293658857,3.5181852071949136,132.14817246007914,3.943341405440659,132.70366208526463,87.44296495210854,0.06075093903313832,0.18470662789115014,90.53256113638395,0.4225193669160406,0.7113302340341122,42,global,28.85942846523149,133.00645288125935
58.07001042961612,19.28829231348899,9.932584855638378,73.07001042961612,2.311327729702382,12.736379385291412,0.43540127803781054,69.00030332138705,27.391228088022558,16.972243364974485,8.319346178624546,0.9953548529804399,1.8679246168003574,4.25227977295793,3.3896911930781393,39.51802524310516,12.071181813080067,10.522473997618548,2.452248058011726,73.11481195481726,2.9718313123398348,51.62938741103397,41.329987280136145,0.054837807284026666,0.14652626806561578,220.40872329767896,1.0094961762590573,0.42338775088158775,43,global,16.771431380989874,92.08672820488651
74.19690302425802,13.917953088819445,11.812448199497418,66.92222264793023,0.7268318253805416,96.12144962204779,0.17681042489749352,35.94386343920853,33.89912624948662,15.275645420147514,8.76866918337815,1.128704942505102,1.801538927184323,6.188463964522265,2.623109265984527,32.17310663274573,21.421140289253177,8.678811901256008,2.9099344214740466,76.71751404679327,3.9094041197498575,243.72603079795164,148.61841517501162,0.011782747670217425,0.23449328061781782,61.14108890262566,0.9956413206356116,0.31908179625974703,44,global,29.358900193657465,137.45689257713758
99.64782437803606,15.479298010508561,4.4232501796233255,64.97554472926878,7.302665429921901,14.79779706939144,2.7609275798235164,152.9882869905521,22.249334017126053,12.289689457826295,10.471898417243393,2.147605266333149,1.959816150173738,2.926953680092841,1.2825846637772962,47.84453322256744,21.230793968333074,6.766597261109939,2.4367915263735442,104.87364593023906,2.736808825604087,519.0026708868713,212.71875667618275,0.021606672743639522,0.31773666423355923,0.293172303582352,0.6865149000124542,1.2902871940107816,45,global,16.71343273285584,190.73432710852634
87.09329857731541,17.12199184520834,5.3033956826059185,40.24052036391727,2.33529383518072,12.839112333936136,7.360715236630519,128.81233396612853,9.029108326864264,19.722687103415737,11.23840943760944,0.7703714657164313,2.4073716641580694,5.1068094920807825,2.954223489257995,41.400220263251214,36.64208841615742,11.145277886393195,2.284781144507139,130.64385696319326,1.2809372378058885,59.45756703840347,301.1154115941395,0.09394360182808803,0.09637071621857103,7.003667605493458,0.4573744330640359,0.14098880199932987,46,global,8.937694876405397,160.97329639498392
63.8133681911432,11.661119174456976,8.187697678037068,78.8133681911432,2.0417476023223413,38.62832836301315,1.8013176722226398,17.313260609632074,8.148845660791899,19.332377060586314,10.093428746481948,1.1829300201569195,1.493687463206668,2.620413807064601,2.3006641112378325,22.54888418092803,31.57370747268055,8.245087112348871,3.7309944404091957,125.93817934678611,4.037647117040415,31.307777155284505,61.05501244906452,0.09627014050104704,0.021453241635105764,2.9219312614828548,0.9911205044038789,0.8290520066166397,47,global,7.3495789155683235,62.62832836301315
50.402301355107916,16.601232827797794,8.304022972119146,57.63617343459414,1.7170066312491181,30.851598275459082,1.5008574769605978,16.150973318678027,27.11548102082636,16.145448533184698,12.658462721780309,1.2764260047983464,2.0547927320396693,3.0920209817352386,2.2829357098929712,49.804076246302984,23.136760184156042,6.109996733113882,1.695906756294785,137.42112996481347,3.289407950177413,391.715513701307,477.8710545961121,0.06262160873417581,0.06540438857650513,1190.5848767056953,0.4079233851511761,0.1255715388466319,48,global,19.946636339883153,54.85159827545908
79.87991698230951,17.776223414666966,10.766952774888683,47.50660924304124,1.3383141252412334,187.63075511304996,0.11888806628158247,41.74698269251668,39.066068157551726,23.220560144970452,8.810049302432017,1.1941269597362951,2.239340841081528,4.664047451739635,0.9622652716035236,36.078687646545454,15.917442113872573,12.105212855402232,2.127150353164038,124.69336482785494,2.5461977390974124,248.96068156196256,69.03542680585866,0.0785303473919326,0.08363526496256601,298.63170600813663,0.3897044542511828,0.1071549510021513,49,global,39.05844430538058,235.63978520944414
75.93208682858568,17.170677707323314,6.259681686161011,28.877301862096196,6.279995574692597,108.68391904301828,1.0202469476988443,43.11326668132845,19.16376745714567,8.66969410574525,10.022888430663365,0.9614597789690152,2.430982912049886,7.9640861041260775,2.694861268902637,49.330025537798555,17.92386458064859,12.066056352602999,1.5022773557184004,88.92977958220168,3.81249805502787,238.80278905844912,63.893797363532286,0.010411201764841671,0.1119952360953197,3949.477484929007,0.5561229836999201,0.41391523558057564,50,global,17.70582284867999,158.264175726546
94.47548475471982,16.27417825714015,7.883749268461331,30.42620798691224,0.3193409548532471,16.503586003855485,4.142687680610253,64.39854673516459,18.17686183367662,13.740182519498152,13.563692223695982,1.700241818938099,1.8624154837111195,7.156160049714,1.9975940568580548,43.61415935392219,10.543971502698218,10.793656629781243,1.847791032839115,99.2616640369991,1.6725531612095588,143.08790919326913,25.440714565757187,0.07229443832911128,0.009296671636343899,3889.307538808547,0.24409353304941547,1.2519240635871223,51,global,16.617895458492274,90.56191474929476
62.124957436815905,15.209615465349197,6.26444109454373,76.05229396197629,1.0337066457421422,23.989483459520752,0.22221684085761179,18.04115969688722,19.737024758750465,21.916377609253026,11.292592164211475,1.622018833277305,1.5761624586256509,6.787673697255317,2.9591910474680594,35.94080722274306,16.09868115173911,8.69273102086792,2.6263765290306766,107.98958688392308,3.8582208240514504,114.65809367240307,294.6423182843771,0.02129784797921128,0.14375782355206085,89.62379186753607,0.5995328278771532,0.40497661231076354,52,global,11.9199495222149,47.989483459520756
